,year,newchannelid,sold_to,sold_to_name,addrl1,city,zip,mat_class,slsid,slsname,revenue,License No.
101039,2022,OP,356151,CITIZEN VINE,609 SUTTER ST,FOLSOM,95630,Total,800,Robert Werner,14141.76,592475
101040,2022,OP,356154,YAMAHANA SUSHI,71757 29 PALMS HWY #A1,29 PALMS,92277,Total,33E,Scott Halterlein,4566.9,572008
101041,2022,OP,356155,ALX GASTROPUB 'ALEXANDERS STEA,680 FOLSOM ST STE 130,SAN FRANCISCO,94107,Total,616,Russ Natalie,4152.64,593764
101042,2022,OP,356158,CALO KITCHEN + TEQUILA,2191 ROSECRANS AVE STE B,EL SEGUNDO,90245,Total,317,Nathan Baird,7229.3,587562
101043,2022,OP,356161,THUNDERBIRD,12217-19 WILSHIRE BLVD,LOS ANGELES,90025,Total,BBA,Jackson Warfield,25560.56,595059
101044,2022,OP,356163,INVERNESS PARK MARKET,12301 SIR FRANCIS DRAKE,INVERNESS,94937,Total,608,Sam Hayman,14522.99,548419
101045,2022,OP,356166,"MARK, THE",1623 19TH ST,BAKERSFIELD,93301,Total,30W,Hannah Di Francesco,21629.02,593901
101046,2022,OP,356167,D'VINE A MEDITERRANEAN EXPERIE,2570 TUSCANY AVE STE 101,CORONA,92881,Total,IS1,House-Is1,877.1,586750
101047,2022,OP,356168,THE KITCHEN,1317 20TH ST,BAKERSFIELD,93301,Total,30W,Hannah Di Francesco,3694.8,590707
101048,2022,OP,356170,SORRY NOT SORRY (KHONG TEN),11520 W PICO BLVD,LOS ANGELES,90064,Total,369,Stephen Sylvester,73601.74,594566
101049,2022,OP,356171,SCRAMBLEZ GRILL & BAR,2715 W AVE L,LANCASTER,93536,Total,IS2,Chris Tiongson,22327.56,528966
101050,2022,OP,356173,SUPER DUPER,2355 TELEGRAPH AVE,BERKELEY,94704,Total,IS3,House-Is3{},4047,579490
101051,2022,OP,356174,CITY BEER STORE,1148 MISSION ST,SAN FRANCISCO,94103,Total,616,Russ Natalie,3016.12,584828
101052,2022,OP,356179,SAN BENITO HOUSE,356 MAIN ST,HALF MOON BAY,94019,Total,JK3,Brett Begley,22031.49,596253
101053,2022,OP,356180,TERRACE BY MIX MIX/352295,3333 BEAR ST STE 316,COSTA MESA,92626,Total,336,Matt Olson,26998.07,594591
101054,2022,OP,356181,GRUB BURGER,12045 CARMEL MOUNTAIN RD,SAN DIEGO,92128,Total,313,Bobby Abbasi,10646.68,565705
101055,2022,OP,356182,FERNSIDE,1946 FERN ST,SAN DIEGO,92102,Total,BMC,Scott Tetzner,12496.94,601791
101056,2022,OP,356193,SMITH'S LANDING,1 MARINA PLZ,ANTIOCH,94509,Total,621,Jt Burgess,2746,594429
101057,2022,OP,356194,CALIFORNIA CENTER FOR THE ARTS,340 N ESCONDIDO BLVD,ESCONDIDO,92025,Total,313,Bobby Abbasi,22415.14,595177
101058,2022,OP,356196,WINCHESTER COUNTRY CLUB,3030 LEGENDS DR,MEADOW VISTA,95722,Total,39E,Othon Molina,10447.52,596406
101059,2022,OP,356198,JAME ENOTECA / 241 MAIN LLC,241 MAIN STREET,EL SEGUNDO,90245,Total,BAB,Natasha Johnson,14223,622916
101060,2022,OP,356200,TAQUERIA TACO LOCO,195 BLUE RAVINE RD STE 7,FOLSOM,95630,Total,800,Robert Werner,3535.79,346950
101061,2022,OP,356204,FIN-CULVER CITY,12223 WASHINGTON BLVD,CULVER CITY,90230,Total,369,Stephen Sylvester,2997.51,531722
101062,2022,OP,356205,MIDICI OF MDR,13488 MAXELLA AVE STE 10,MARINA DEL REY,90292,Total,35X,Jacob St. Clair,36422.92,591352
101063,2022,OP,356208,YARD HOUSE 8379,405 K ST,SACRAMENTO,95814,Total,JG2,Curtis Shiner,50385.9,582138
101064,2022,OP,356209,LOLA 55,1290 F ST,SAN DIEGO,92101,Total,30T,Jonathon Tapp $,1787.64,582536
101065,2022,OP,356210,"WOLVES, THE",519 S SPRING ST,LOS ANGELES,90013,Total,BC8,Steven Scott,21091.92,550156
101066,2022,OP,356214,BOO KOO / CHARLIE HONG KONG,25 MILLER AVE,MILL VALLEY,94941,Total,39B,Brian Durham,5362,500325
101067,2022,OP,356225,JTOWN PIZZA,625 N 6TH ST,SAN JOSE,95112,Total,JF1,House-Jf1,7051.8,599189
101068,2022,OP,356227,BACARI W 3RD & 347483,8030 3/4 W 3RD ST,LOS ANGELES,90048,Total,318,Jeff Cram,44731.69,612961
101069,2022,OP,356230,21ST AMENDMENT BREWERY,2010 WILLIAMS ST STE A,SAN LEANDRO,94577,Total,37K,Mikaela Jones {},6735.5,538955
101070,2022,OP,356231,"BACKROOM, THE & 355237",305 N STATE COLLEGE BLVD,FULLERTON,92831,Total,335,Hannah Nossaman,6542.72,580097
101071,2022,OP,356232,SHOYU SUSHI 2,1120 CALLOWAY DR STE 100,BAKERSFIELD,93312,Total,30W,Hannah Di Francesco,2763,595429
101072,2022,OP,356233,BEER FARM,3605 MARKET ST SP 4,RIVERSIDE,92501,Total,36H,Rachel Perrin,1456,589671
101073,2022,OP,356234,CA' MARCO RISTORANTE,1002 E OJAI AVE STE C &,OJAI,93023,Total,363,Alec Ropes,1649.05,593189
101074,2022,OP,356236,3RD & BOURBON,93 E SANTA CLARA ST,SAN JOSE,95113,Total,JK4,Brian Huang,1178.28,591200
101075,2022,OP,356237,SANTA CRUZ TAVERNS,712 OCEAN ST,SANTA CRUZ,95060,Total,37F,Anthony Carlson,3698.43,512389
101076,2022,OP,356242,LAGUNA BEACH GOLF & BUNGALOW,31106 S PACIFIC COAST HW,LAGUNA BEACH,92651,Total,31C,Molly Lamanna {},37388.45,530012
101077,2022,OP,356245,SLOW HAND BBQ,601 MAIN ST,MARTINEZ,94553,Total,37K,Mikaela Jones {},6683.36,595549
101078,2022,OP,356247,CAMPUS BILLIARDS,9111 VALLEY VIEW ST STE,CYPRESS,90630,Total,311,Zakariah Lopopolo {},2195.8,534930
101079,2022,OP,356252,WORLD OF BEER,4820 DUBLIN BLVD STE 260,DUBLIN,94568,Total,37K,Mikaela Jones {},28612.17,589825
101080,2022,OP,356253,THAI HOUSE,248 S MAIN ST,RED BLUFF,96080,Total,624,Scott Sullwold,956.95,531899
101081,2022,OP,356256,ROBERTA'S,8810 WASHINGTON BLVD STE,CULVER CITY,90232,Total,369,Stephen Sylvester,24369,590915
101082,2022,OP,356257,WAHOOS FISH TACOS,10931 LOS ALAMITOS BLVD,LOS ALAMITOS,90720,Total,311,Zakariah Lopopolo {},1001.64,595252
101083,2022,OP,356259,BROXTON / ARTISANAL BREW COLL,1099 WESTWOOD BLVD,LOS ANGELES,90024,Total,33A,Johanna Dejoria,741.48,576640
101084,2022,OP,356262,BL BRASSERIE,1202 PINE ST,PASO ROBLES,93446,Total,30Q,Katherine Feaster,8645.76,594726
101085,2022,OP,356265,MR FURLEYS BAR,224 N BRAND BLVD,GLENDALE,91203,Total,302,Sean Munley,25287.88,588327
101086,2022,OP,356267,KAORI SUSHI,133 W CHAPMAN AVE STE 10,FULLERTON,92832,Total,335,Hannah Nossaman,5606.16,595656
101087,2022,OP,356268,LIBATION TAPROOM & BOTTLE SHOP,924 B ST,SAN RAFAEL,94901,Total,608,Sam Hayman,15786.84,575805
101088,2022,OP,356270,KERASOTES ICON THEATRE,2575 CALIFORNIA ST STE 6,MOUNTAIN VIEW,94040,Total,JK1,Tom Bollenbeck,5799.3,573375
101089,2022,OP,356273,FLAVOR OF INDIA,8853 THREE FLAGS AVE UNI,HESPERIA,92344,Total,35U,Aaron Rundlett,4886.1,639465
101090,2022,OP,356277,THAI STAR RESTAURANT,57 W ALEXANDER AVE,MERCED,95348,Total,JI2,Tom Nunes,285,462125
101091,2022,OP,356278,CONGREGATION ALE HOUSE-SA,201 & 203 N BROADWAY,SANTA ANA,92701,Total,36T,David Mcphillips,2481,584677
101092,2022,OP,356279,RODEO MEXICAN GRILL,1721 W SUNSET BLVD,LOS ANGELES,90026,Total,316,Jay Williamson,12806.76,500861
101093,2022,OP,356280,"COURTYARD KITCHEN, THE",1211 MONTANA AVE STE C,SANTA MONICA,90403,Total,BBA,Jackson Warfield,46791.19,593996
101094,2022,OP,356284,BARBARELLA,2171 AVENIDA DE LA PLAYA,LA JOLLA,92037,Total,32U,Taylor Fricke,11639.64,597519
101095,2022,OP,356287,GOKU KOREAN BBQ & HOT POT,3085 S MERIDIAN AVE,SAN JOSE,95124,Total,JK4,Brian Huang,1453.08,585046
101096,2022,OP,356290,HOLIDAY INN EXPRESS SAN LUIS O,1800  MONTEREY ST,SAN LUIS OBISPO,93401,Total,342,Nolan Wagoner,2447.4,589111
101097,2022,OP,356292,HIDALGO,305 N HARBOR #111,FULLERTON,92832,Total,335,Hannah Nossaman,12472.38,595798
101098,2022,OP,356296,"RUSTY MONK, THE",6749-51 GREENLEAF AVE,WHITTIER,90601,Total,36U,Omar Ramirez,95177.65,597025
101099,2022,OP,356297,NEW SCOTLAND YARD,22041 SHERMAN WAY,CANOGA PARK,91303,Total,324,Paul Schneider,9955.61,587226
101100,2022,OP,356299,SANDCASTLE INN,100 STIMSON AVE,PISMO BEACH,93449,Total,342,Nolan Wagoner,8224.92,588484
101101,2022,OP,356302,GOLD LINE,5607 N FIGUEROA ST,LOS ANGELES,90042,Total,34V,Mark Simmons,72749.13,585642
101102,2022,OP,356303,SPICE ME,500 PURISSIMA ST #C,HALF MOON BAY,94019,Total,JK3,Brett Begley,648.6,546618
101103,2022,OP,356305,GOURMET AU BAY,1412 BAY FLAT RD,BODEGA BAY,94923,Total,JP3,Seanpatrick Mcneely,3166.06,596128
101104,2022,OP,356307,IMPERIAL WESTERN BEER CO.,800 N ALAMEDA ST UNIT FH,LOS ANGELES,90012,Total,316,Jay Williamson,863.16,588008
101105,2022,OP,356309,CLUB TEE GEE,3210 GLENDALE BLVD,LOS ANGELES,90039,Total,34V,Mark Simmons,28830.72,588979
101106,2022,OP,356311,SIERRA NUT HOUSE,7901 N BLACKSTONE AVE,FRESNO,93720,Total,JI1,Shaun Piele,4997.92,405011
101107,2022,OP,356312,HANKS & 356313,1033 SWARTHMORE AVE,PACIFIC PALISADE,90272,Total,332,Ron Smith,17737.59,594434
101108,2022,OP,356313,BLUE RIBBON SUSHI & 356312,15201 PALISADES VILLAGE,PACIFIC PALISADE,90272,Total,IS2,Chris Tiongson,4782.88,594425
101109,2022,OP,356313,BLUE RIBBON SUSHI & 356312 34,15201 PALISADES VILLAGE,PACIFIC PALISADE,90272,Total,IS2,Chris Tiongson,734.4,594425
101110,2022,OP,356316,BREWS BRO LA,5140 LANKERSHIM BLVD,NORTH HOLLYWOOD,91601,Total,315,Loran Bishop,19422.2,591502
101111,2022,OP,356316,BREWS BROTHERS- NORTH HOLLYWOO,5140 LANKERSHIM BLVD,NORTH HOLLYWOOD,91601,Total,315,Loran Bishop,14536.96,591502
101112,2022,OP,356318,GROGGS TRADITIONAL IRISH PUB,1225 N WILLOW AVE STE 18,CLOVIS,93612,Total,JI1,Shaun Piele,2089.4,502259
101113,2022,OP,356319,FARMHOUSE,10005 STATE HIGHWAY 1,OLEMA,94950,Total,608,Sam Hayman,25378.27,596944
101114,2022,OP,356322,FLAME & FIRE,963 PLEASANT GROVE BLVD,ROSEVILLE,95678,Total,37S,Angie Taylor,5706.5,542631
101115,2022,OP,356324,HOUSE OF XELAS,1846-1/2 E FIRST ST,LOS ANGELES,90033,Total,BC8,Steven Scott,5096.76,594398
101116,2022,OP,356328,THE WATERING HOLE,1379 4TH ST,SAN FRANCISCO,94158,Total,385,Gloria Chow,459.84,591657
101117,2022,OP,356330,ENZO'S BISTRO AND BAR/331467,70030  HWY 111,RANCHO MIRAGE,92270,Total,33E,Scott Halterlein,48208.68,480964
101118,2022,OP,356336,HUNTINGTON CATERING COMPANY,1929 HUNTINGTON DR,SOUTH PASADENA,91030,Total,30P,Rebecca Monroy,1332,591166
101119,2022,OP,356337,OLIVE GARDEN #6407,3400 CLARES ST,CAPITOLA,95010,Total,NNA,North Natl Accounts,1396,583273
101120,2022,OP,356339,HECTORS MARISCOS,2305 OTAY LAKES RD #201,CHULA VISTA,91915,Total,36A,House-36A,1240.4,441330
101121,2022,OP,356342,ROAM ARTISAN BURGERS,3081 S DELAWARE ST #C,SAN MATEO,94403,Total,IS3,House-Is3{},4388.87,593047
101122,2022,OP,356343,BILL'S TOWNE LOUNGE,135 MAIN ST,CHICO,95928,Total,JGZ,Inactive,550.8,559261
101123,2022,OP,356346,INTERCONTINENTAL HOTEL - SAN D,901 BAYFRONT COURT,SAN DIEGO,92101,Total,BM9,Terrence Hiesel,32179.88,589460
101124,2022,OP,356348,THE DRAYCOTT,15255  PALISADES VILLAGE,PACIFIC PALISADE,90272,Total,332,Ron Smith,22386.02,591906
101125,2022,OP,356350,CABO TACO BAJA GRILL,15294 ROSECRANS AVE,LA MIRADA,90638,Total,36U,Omar Ramirez,774,570327
101126,2022,OP,356352,PORTA VIA PALISADES & 317121,1063 N SWARTHMORE AVE,PACIFIC PALISADE,90272,Total,337,Mark Sadr $,13430.75,595196
101127,2022,OP,356355,LOCANDA POSITANO,1005 BROWN AVE,LAFAYETTE,94549,Total,600,Heather Mills $,12031.58,586782
101128,2022,OP,356359,CITY LIGHTS THEATER CO OF SAN,529 S 2ND ST,SAN JOSE,95112,Total,JK4,Brian Huang,1085.4,567935
101129,2022,OP,356360,STREET SIDE ALE HOUSE,843 12TH ST,PASO ROBLES,93446,Total,30Q,Katherine Feaster,8791.7,595273
101130,2022,OP,356364,ROTATOR,1415 PINE ST,WALNUT CREEK,94596,Total,621,Jt Burgess,3348.9,592610
101131,2022,OP,356368,BON VOYAGE,584 VALENCIA ST,SAN FRANCISCO,94110,Total,385,Gloria Chow,11251.49,583687
101132,2022,OP,356373,DUBLINER,3838 24TH ST,SAN FRANCISCO,94114,Total,381,Thea Teets,342,514738
101133,2022,OP,356378,MAMON HILLSIDE EATERY,26676 PORTOLA PKWY STE D,LAKE FOREST,92610,Total,31K,Michelle Mcclelland,15771.32,588491
101134,2022,OP,356380,LOBSTER AND BEER,3456 MOTOR AVE #101,LOS ANGELES,90034,Total,369,Stephen Sylvester,360,569799
101135,2022,OP,356383,"TAVERN, THE",1310 ORANGE AVE,CORONADO,92118,Total,32W,Tim Zoellner,5681.8,523340
101136,2022,OP,356384,HOPPY DAZE,1280 PICADOR BLVD STE 10,SAN DIEGO,92154,Total,32W,Tim Zoellner,30976.13,591444
101137,2022,OP,356388,MANRESA BREAD,195 E CAMPBELL AVE,CAMPBELL,95008,Total,JF3,Javier Ruiz,1956.89,592530
101138,2022,OP,356389,HOLBROOKE HOTEL,212 W MAIN ST,GRASS VALLEY,95945,Total,39E,Othon Molina,9999.98,598871
101139,2022,OP,356391,FLORES,301 CORTE MADERA TOWN CT,CORTE MADERA,94925,Total,39B,Brian Durham,1448.07,594519
101140,2022,OP,356392,MEZZOMONDO,73850 HIGHWAY 111 STE A,PALM DESERT,92260,Total,33E,Scott Halterlein,51064.91,596364
101141,2022,OP,356395,PIKUNICO FRIED CHICKEN,767 S ALAMEDA ST STE #12,LOS ANGELES,90021,Total,35Q,Alex Doyle {},5084.34,606250
101142,2022,OP,356396,WATERFRONT VENICE,203 1/2 -205 OCEAN FRONT,VENICE,90291,Total,369,Stephen Sylvester,79919.7,629602
101143,2022,OP,356396,WATERFRONT VENICE 360323,203 1/2 -205 OCEAN FRONT,VENICE,90291,Total,369,Stephen Sylvester,16952.82,629602
101144,2022,OP,356397,DOGHAUS BIERGARTEN,2209 E BASELINE RD STE 7,CLAREMONT,91711,Total,35U,Aaron Rundlett,14388.66,619656
101145,2022,OP,356404,TOUCANS,2100 N PALM CANYON DR ST,PALM SPRINGS,92262,Total,33Y,Marc Plummer,10441.98,596534
101146,2022,OP,356406,SIDE TRACK,30 W ANGELA ST,PLEASANTON,94566,Total,378,Raquel Lannoo,13353.79,585687
101147,2022,OP,356408,RH,6725 WASHINGTON ST,YOUNTVILLE,94599,Total,37G,Thomas Bennett,47232,588651
101148,2022,OP,356410,TIGERS TAPROOM,308 JACKSON ST STE 4,OAKLAND,94607,Total,627,Chad Downs,17470.44,593760
101149,2022,OP,356412,CRAZY FISH GRILL AND MARKET,28158 S WESTERN AVE,SAN PEDRO,90732,Total,354,Brandon Colson,6162.76,612520
101150,2022,OP,356416,ROCKEFELLER REDONDO BEACH,1707 CATALINA AVE,REDONDO BEACH,90277,Total,BAB,Natasha Johnson,5266.2,585587
101151,2022,OP,356417,BOARD & BREW,2213 S EL CAMINO REAL ST,OCEANSIDE,92054,Total,30U,Brandi Haley,587,592846
101152,2022,OP,356418,TASTE OF THAI,204 WEST MAIN ST # 103,GRASS VALLEY,95945,Total,39E,Othon Molina,2377.2,595167
101153,2022,OP,356420,HOP MERCHANTS BOTTLE SHOP & TA,5013 N LANKERSHIM BLVD,NORTH HOLLYWOOD,91601,Total,315,Loran Bishop,12922.79,592383
101154,2022,OP,356426,ALTA ADAMS RESTAURANT,5359 W ADAMS BLVD,LOS ANGELES,90016,Total,369,Stephen Sylvester,37516.24,591167
101155,2022,OP,356430,CORNER TAVERN & GRILL,700 GLENN DR STE 170,FOLSOM,95630,Total,800,Robert Werner,13033.36,573960
101156,2022,OP,356431,RUSSIAN RIVER BREWING COMPANY,700 MITCHELL LANE,WINDSOR,95492,Total,JP3,Seanpatrick Mcneely,12375,593299
101157,2022,OP,356432,FIZZ,615 DAVID J STERN WALK #,SACRAMENTO,95814,Total,JG2,Curtis Shiner,36220.13,599476
101158,2022,OP,356433,PORTOLA VALLEY LOBSTER SHACK,3130 ALPINE RD STE 300,PORTOLA VALLEY,94028,Total,JK1,Tom Bollenbeck,7231.88,570018
101159,2022,OP,356433,PORTOLA VALLEY LOBSTER SHACK/3,3130 ALPINE RD STE 300,PORTOLA VALLEY,94028,Total,JK1,Tom Bollenbeck,9005.81,570018
101160,2022,OP,356434,PORT LOBSTER SHACK,20 WOODSIDE PLZ,REDWOOD CITY,94061,Total,JK1,Tom Bollenbeck,3922,570359
101161,2022,OP,356434,PORT LOBSTER SHACK & 356433,20 WOODSIDE PLZ,REDWOOD CITY,94061,Total,JK1,Tom Bollenbeck,7927.4,570359
101162,2022,OP,356449,MANGIA BEVI,3613 OCEAN RANCH BLVD ST,OCEANSIDE,92056,Total,30U,Brandi Haley,3776.5,596566
101163,2022,OP,356450,LA GASTRONOMIA,760 S AUBURN ST STE G,GRASS VALLEY,95945,Total,39E,Othon Molina,2471.55,596790
101164,2022,OP,356451,"FAT LADY RESTAURANT, THE",201 WASHINGTON ST,OAKLAND,94607,Total,704,Majid Dayyat,4571.37,121890
101165,2022,OP,356452,CAFE MAISON,34320 PACIFIC COAST HWY,DANA POINT,92629,Total,36F,Colby Dominique $,6732.85,594441
101166,2022,OP,356452,CAFE MAISON 10194,34320 PACIFIC COAST HWY,DANA POINT,92629,Total,36F,Colby Dominique $,1770.89,594441
101167,2022,OP,356455,SHAKS MEDITERRANEAN BISTRO,406 MAIN ST,VISTA,92084,Total,30U,Brandi Haley,7148.74,610753
101168,2022,OP,356456,AV POLK LLC/DECODANCE,1160 POLK ST,SAN FRANCISCO,94109,Total,JC8,Esdras Gonzalez {},6435.24,595746
101169,2022,OP,356459,LAZY DOG RESTAURANT & BAR,7965 N BLACKSTONE AVE,FRESNO,93720,Total,JI1,Shaun Piele,609.45,592250
101170,2022,OP,356463,4TH HORSEMAN,121 W 4TH ST,LONG BEACH,90802,Total,366,Nicholas Sanchez {},3017.41,597518
101171,2022,OP,356464,3N1 SPORTS BAR AND GRILL,2330 PROCTOR VALLEY RD S,CHULA VISTA,91914,Total,36A,House-36A,22494.46,609879
101172,2022,OP,356465,MONOPOLE WINE,21 S EL MOLINO AVE,PASADENA,91101,Total,32D,Randy Palacios,3611.21,599588
101173,2022,OP,356470,HALLMARK INN / SEASONS RESTAUR,102 F STREET,DAVIS,95616,Total,JG5,Jay Johnstone {},779.88,597070
101174,2022,OP,356472,DESCANSO RESTAURANT,1555 ADAMS AVE STE A-103,COSTA MESA,92626,Total,336,Matt Olson,936,586590
101175,2022,OP,356473,"QUARTER CREOLE CUISINE, THE",201 N INDIAN HILL BLVD S,CLAREMONT,91711,Total,35U,Aaron Rundlett,13388.94,619976
101176,2022,OP,356474,TAVERNA TONY,23410 CIVIC CENTER WAY #,MALIBU,90265,Total,332,Ron Smith,37521.99,595777
101177,2022,OP,356475,KAY N DAVES,15246 W SUNSET BLVD,PACIFIC PALISADE,90272,Total,369,Stephen Sylvester,666,597721
101178,2022,OP,356479,BROOKSIDE GOLF COURSE,1133 ROSEMONT AVE,PASADENA,91103,Total,30P,Rebecca Monroy,1080,594936
101179,2022,OP,356480,CACIO,7600 GREENHAVEN DR STE 2,SACRAMENTO,95831,Total,JG2,Curtis Shiner,2543.07,595078
101180,2022,OP,356481,EMBASSY SUITES WALNUT CREEK,1345 TREAT BLVD,WALNUT CREEK,94596,Total,621,Jt Burgess,4365.84,597372
101181,2022,OP,356482,COFFEEBAR MENLO PARK,1149 CHESTNUT ST SUITE 1,MENLO PARK,94025,Total,JK1,Tom Bollenbeck,528.55,584542
101182,2022,OP,356486,ARCADIA GARDEN CAFE,850 S BALDWIN AVE,ARCADIA,91007,Total,32D,Randy Palacios,930,556680
101183,2022,OP,356492,HARLEY LAGUNA BEACH,370 GLENNEYRE ST,LAGUNA BEACH,92651,Total,BFZ,Inactive,1914.75,598154
101184,2022,OP,356496,FINCH & 344309,32395 CLINTON KEITH RD S,WILDOMAR,92595,Total,320,Mariah Cajala,45113.3,591544
101185,2022,OP,356499,GENOVESES KITCHEN,2900 W MAIN ST,ALHAMBRA,91801,Total,32D,Randy Palacios,5052.84,134131
101186,2022,OP,356501,PARTISAN THE,432 W MAIN ST,MERCED,95340,Total,JI2,Tom Nunes,13472.8,460032
101187,2022,OP,356509,CHA THAI RESTAURANT,1520 W CHAPMAN AVE,ORANGE,92868,Total,32V,Renee Dimitroff,501.5,520909
101188,2022,OP,356512,DRAKES AT THE BARN,985 RIVERFRONT ST,WEST SACRAMENTO,95691,Total,JG2,Curtis Shiner,6172.8,585348
101189,2022,OP,356516,BROKEN YOLK CAFE,2488 FOOTHILLBLVD # D,LA VERNE,91750,Total,SNA,South Natl Accounts,20485.28,596378
101190,2022,OP,356520,PONCE'S MEXICAN RESTAURANT,16480 PASEO DEL SUR STE,SAN DIEGO,92127,Total,313,Bobby Abbasi,1852,597456
101191,2022,OP,356521,LE GOURMET,121 W FOOTHILL BLVD STE,UPLAND,91786,Total,35U,Aaron Rundlett,1243.92,561188
101192,2022,OP,356523,SHAKE SHACK #1246,120 PROMENADE WAY STE A,THOUSAND OAKS,91362,Total,SNA,South Natl Accounts,3996,596863
101193,2022,OP,356528,ALMANAC BEER CO,651 W TOWER AVE STE B,ALAMEDA,94501,Total,627,Chad Downs,33373.38,601764
101194,2022,OP,356529,TIN CANTEEN,3070 LIMESTONE WAY UNIT,PASO ROBLES,93446,Total,30Q,Katherine Feaster,468,592679
101195,2022,OP,356530,BOSSA NOVA ROSECRANS 302793,4460 W ROSECRANS,HAWTHORNE,90250,Total,317,Nathan Baird,29969.15,597169
101196,2022,OP,356534,DEL FRISCO'S DOUBLE EAGLE & 35,901 BAYFRONT CT STE 105,SAN DIEGO,92101,Total,30T,Jonathon Tapp $,73053.7,591251
101197,2022,OP,356535,BUONA FORCHETTA,250 N COAST HWY 101,ENCINITAS,92024,Total,BG4,Matt Cooke,3199.5,570957
101198,2022,OP,356536,SOCIETY KITCHEN,2901 OCEAN PARK BLVD STE,SANTA MONICA,90405,Total,369,Stephen Sylvester,7709.56,568038
101199,2022,OP,356538,FOUR POINTS BY SHERATON,5030 SCOTTS VALLEY DR,SCOTTS VALLEY,95066,Total,37F,Anthony Carlson,6238.5,592649
101200,2022,OP,356539,LAZY DOG #29 NEWARK,3100 NEW PARK MALL,NEWARK,94550,Total,JF1,House-Jf1,12480.24,585443
101201,2022,OP,356541,PAPAITO ROTTISERIE 357661,26007 EDEN LANDING RD,HAYWARD,94545,Total,37K,Mikaela Jones {},839.6,595712
101202,2022,OP,356543,MAMA CHO'S BBQ,18911 LAKE CHABOT RD,CASTRO VALLEY,94546,Total,37K,Mikaela Jones {},6268.7,568952
101203,2022,OP,356546,CORDOVA,1319 MORENA BLVD,SAN DIEGO,92110,Total,32U,Taylor Fricke,8332.66,592905
101204,2022,OP,356547,ORDINAIRE,210 THE PROMENADE N,LONG BEACH,90802,Total,354,Brandon Colson,16039.4,592603
101205,2022,OP,356549,TEXAS DE BRAZIL,7634 N BLACKSTONE AVE,FRESNO,93720,Total,JI1,Shaun Piele,8915.8,594445
101206,2022,OP,356550,ETTORES BAKERY & RESTAURANT,2376 FAIR OAKS BLVD,SACRAMENTO,95825,Total,JG2,Curtis Shiner,23860.68,599887
101207,2022,OP,356552,CHULITA,533 ROSE AVE,LOS ANGELES,90291,Total,369,Stephen Sylvester,9625.52,592831
101208,2022,OP,356557,PUESTO CONCORD VERANDA,2035 DIAMOND BLVD STE 10,CONCORD,94520,Total,621,Jt Burgess,2108.64,585365
101209,2022,OP,356559,OVERLAND MEAT COMPANY,18839-41 OUTER HWY 18 S,APPLE VALLEY,92307,Total,35U,Aaron Rundlett,18900.62,590048
101210,2022,OP,356560,TONY TUTTO,1 REDWOOD DR,ROSS,94957,Total,39B,Brian Durham,9214.17,597558
101211,2022,OP,356562,BOARD & BREW,16480 PASEO DEL SUR STE,SAN DIEGO,92127,Total,313,Bobby Abbasi,971.16,571592
101212,2022,OP,356565,UJS RESTAURANT,7628 PACIFIC AVE,STOCKTON,95207,Total,JG3,Mathew Thiel,4048.7,591474
101213,2022,OP,356567,BY CO NAM,3936 TELEGRAPH AVE,OAKLAND,94609,Total,627,Chad Downs,11968.21,602158
101214,2022,OP,356570,NIXTACO MEXICAN TAQUERIA,1805 CIRBY WAY STE 12,ROSEVILLE,95661,Total,37S,Angie Taylor,1980.02,605028
101215,2022,OP,356571,CHANDARA THAI,716 FREEMAN LN,GRASS VALLEY,95949,Total,39E,Othon Molina,8733.32,584384
101216,2022,OP,356574,GREEN BARN WHISKEY KITCHEN,5 CHESTNUT AVE,RED BLUFF,96080,Total,624,Scott Sullwold,24547.34,602108
101217,2022,OP,356575,DOLCE SICILIA,1165 LINCOLN AVE STE 110,SAN JOSE,95125,Total,JK4,Brian Huang,1222.32,596959
101218,2022,OP,356581,SHORE RIDER,2168 AVENIDA DE LA PLAYA,LA JOLLA,92037,Total,32U,Taylor Fricke,9177.33,574725
101219,2022,OP,356585,LUNA MEXICAN KITCHEN,1495 THE ALAMEDA,SAN JOSE,95126,Total,JF1,House-Jf1,13275,562630
101220,2022,OP,356587,"ROOKERY, THE",171 W 2ND ST,POMONA,91766,Total,30F,Edward Gilmore {},14568.19,588052
101221,2022,OP,356588,CHAPMAN CRAFTED BEER,123-129 N CYPRESS ST,ORANGE,92866,Total,32V,Renee Dimitroff,998.64,563236
101222,2022,OP,356589,AUBURN COMMUNITY TAP HOUSE,1850 GRASS VALLEY HWY UN,AUBURN,95603,Total,39E,Othon Molina,7892.34,596576
101223,2022,OP,356591,LOKMA,1801 CLEMENT ST,SAN FRANCISCO,94121,Total,JE9,House-Je9,2238.25,591986
101224,2022,OP,356595,DAVID'S PIZZA,900 W BENJAMIN HOLT DR,STOCKTON,95207,Total,JG3,Mathew Thiel,2576.76,543643
101225,2022,OP,356596,IL FIORELLO OLIVE OIL COMPANY,2625 MANKAS CORNER ROAD,FAIRFIELD,94534,Total,JG5,Jay Johnstone {},360,619965
101226,2022,OP,356597,VILLA ROYALE,1620 S INDIAN TRL,PALM SPRINGS,92264,Total,36I,Robert Seymour,15639.08,588366
