Customer Name,Address,City,State,Zip,Premise,TDLinx Code,Sold to,Licence No.,Channel / Trad Channel,Sub-Channel / Sub Trade Channel,IN SPECTRA,IN GALLO,IN WW
CITGO,4411 W DIVERSEY AVE,CHICAGO,IL,60639,Off-Premise,,364559,,,,False,False,True
WALK ONE STOP,2500 WASHINGTON ST,WAUKEGAN,IL,60085,Off-Premise,,364559,,,,False,False,True
LEOS MARATHON,5601 W 35TH ST,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
MAGIC FOOD,6020 W NORTH AVE,CHICAGO,IL,60639,Off-Premise,,364559,,,,False,False,True
BELLWOOD FOOD & BEVERAGE,5001 SAINT CHARLES RD,BELLWOOD,IL,60104,Off-Premise,,364559,,,,False,False,True
MARTHAS FOOD MARKET,4459 W DIVERSEY AVE,CHICAGO,IL,60639,Off-Premise,,364559,,,,False,False,True
BELVIDERE FOOD MART,428 BELVIDERE RD,WAUKEGAN,IL,60085,Off-Premise,,364559,,,,False,False,True
JOHNS CORNER STORE,3425 E 106TH ST,CHICAGO,IL,60617,Off-Premise,,364559,,,,False,False,True
GIGIS FOOD MART,3360 W CHICAGO AVE,CHICAGO,IL,60651,Off-Premise,,364559,,,,False,False,True
M & M MARKET,629 MONTAGUE ST,ROCKFORD,IL,61102,Off-Premise,,364559,,,,False,False,True
EXXON,1215 N LEWIS AVE,WAUKEGAN,IL,60085,Off-Premise,,364559,,,,False,False,True
MOBIL,1800 N MANNHEIM RD,STONE PARK,IL,60165,Off-Premise,,364559,,,,False,False,True
LEWIS & GRAND CITGO,673 N LEWIS AVE,WAUKEGAN,IL,60085,Off-Premise,,364559,,,,False,False,True
BP,305 E GALENA BLVD,AURORA,IL,60505,Off-Premise,,364559,,,,False,False,True
CALI QUICK STOP & CELLULAR,342 S CALIFORNIA AVE,CHICAGO,IL,60612,Off-Premise,,364559,,,,False,False,True
PEMBROKE CITGO,2690 S 13000E RD,MOMENCE,IL,60954,Off-Premise,,364559,,,,False,False,True
THORNTONS      334,14840 S WESTERN AVE,POSEN,IL,60469,Off-Premise,,364559,,,,False,False,True
CITGO,2959 W FULTON ST,CHICAGO,IL,60612,Off-Premise,,364559,,,,False,False,True
MARATHON,1144 E 162ND ST,SOUTH HOLLAND,IL,60473,Off-Premise,,364559,,,,False,False,True
CLARK,444 W 26TH ST,CHICAGO,IL,60616,Off-Premise,,364559,,,,False,False,True
THORNTONS      325,1141 E 162ND ST,SOUTH HOLLAND,IL,60473,Off-Premise,,364559,,,,False,False,True
ISAACS FINER FOODS,2212 MARTIN LUTHER KING JR DR,NORTH CHICAGO,IL,60064,Off-Premise,,364559,,,,False,False,True
AMOCO,1700 N MANNHEIM RD,STONE PARK,IL,60165,Off-Premise,,364559,,,,False,False,True
E & S FOOD & LIQUORS,2240 W 147TH ST,HARVEY,IL,60426,Off-Premise,,364559,,,,False,False,True
MINUTE MAN CONVENIENCE CENTER,1546 LOMBARD AVE,BERWYN,IL,60402,Off-Premise,,364559,,,,False,False,True
CAL CITY CITGO,12658 S WOOD ST,CALUMET PARK,IL,60827,Off-Premise,,364559,,,,False,False,True
LOVES TRAVEL STOP      606,1533 E 162ND ST,SOUTH HOLLAND,IL,60473,Off-Premise,,364559,,,,False,False,True
SPEEDWAY     8309,2303 S WESTERN AVE,CHICAGO,IL,60608,Off-Premise,,364559,,,,False,False,True
MIDWAY FOODS,1344 E 67TH ST,CHICAGO,IL,60637,Off-Premise,,364559,,,,False,False,True
FOOD MART,221 HILL AVE,AURORA,IL,60505,Off-Premise,,364559,,,,False,False,True
SPEEDWAY     8320,3554 W NORTH AVE,CHICAGO,IL,60647,Off-Premise,,364559,,,,False,False,True
SANFORD FOOD MART,121 RICHARDS ST,JOLIET,IL,60433,Off-Premise,,364559,,,,False,False,True
MOBIL,4750 211TH ST,MATTESON,IL,60443,Off-Premise,,364559,,,,False,False,True
7 ELEVEN    29098,4001 W 59TH ST,CHICAGO,IL,60629,Off-Premise,,364559,,,,False,False,True
RASHMI QUICK MART,314 S LEWIS AVE,WAUKEGAN,IL,60085,Off-Premise,,364559,,,,False,False,True
SPEEDWAY     1042,3200 S CICERO AVE,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
CIRCLE K  4706864,5500 S PULASKI RD,CHICAGO,IL,60629,Off-Premise,,364559,,,,False,False,True
MOBIL GAS STATION,15860 DIXIE HWY,MARKHAM,IL,60428,Off-Premise,,364559,,,,False,False,True
UNITED FOOD MART     2799,735 S CALIFORNIA AVE,CHICAGO,IL,60612,Off-Premise,,364559,,,,False,False,True
CITGO,444 E NEW YORK ST,AURORA,IL,60505,Off-Premise,,364559,,,,False,False,True
NEIGHBORHOOD MARKET,1102 FERGUSON ST,ROCKFORD,IL,61102,Off-Premise,,364559,,,,False,False,True
CITGO,2704 MARTIN LUTHER KING JR DR,NORTH CHICAGO,IL,60064,Off-Premise,,364559,,,,False,False,True
SPEEDWAY     7760,16649 KEDZIE AVE,MARKHAM,IL,60428,Off-Premise,,364559,,,,False,False,True
CITGO,12932 ASHLAND AVE,BLUE ISLAND,IL,60406,Off-Premise,,364559,,,,False,False,True
BP,12701 S PAULINA ST,CALUMET PARK,IL,60827,Off-Premise,,364559,,,,False,False,True
SS FRIENDLY MARKET,2727 S 13000 E RD STE A,MOMENCE,IL,60954,Off-Premise,,364559,,,,False,False,True
PHILLIPS 66,3901 W 63RD ST,CHICAGO,IL,60629,Off-Premise,,364559,,,,False,False,True
BP,17460 KEDZIE AVE,HAZEL CREST,IL,60429,Off-Premise,,364559,,,,False,False,True
MINI MART,4234 W FULLERTON AVE,CHICAGO,IL,60639,Off-Premise,,364559,,,,False,False,True
GAS MART,8301 STATE ST,EAST SAINT LOUIS,IL,62203,Off-Premise,,364559,,,,False,False,True
AMSTAR,368 E GARFIELD BLVD,CHICAGO,IL,60615,Off-Premise,,364559,,,,False,False,True
BP,3328 W 159TH ST,MARKHAM,IL,60428,Off-Premise,,364559,,,,False,False,True
MARATHON,3301 W LAKE ST,MELROSE PARK,IL,60160,Off-Premise,,364559,,,,False,False,True
ZB MINI MART,1322 WASHINGTON ST,WAUKEGAN,IL,60085,Off-Premise,,364559,,,,False,False,True
BP,4710 S ARCHER AVE,CHICAGO,IL,60632,Off-Premise,,364559,,,,False,False,True
THORNTONS      327,1125 S 25TH AVE,BELLWOOD,IL,60104,Off-Premise,,364559,,,,False,False,True
BP,4520 S CICERO AVE,CHICAGO,IL,60638,Off-Premise,,364559,,,,False,False,True
FORD HEIGHTS MARKET,926 E 14TH ST,FORD HEIGHTS,IL,60411,Off-Premise,,364559,,,,False,False,True
MOBIL,555 E CASS ST,JOLIET,IL,60432,Off-Premise,,364559,,,,False,False,True
SNAPPY CONVENIENCE,3820 S ARCHER AVE,CHICAGO,IL,60632,Off-Premise,,364559,,,,False,False,True
COUNTRY PANTRY,4001 175TH ST,COUNTRY CLUB HILLS,IL,60478,Off-Premise,,364559,,,,False,False,True
KENS MARKET PLACE,384 E 159TH ST,HARVEY,IL,60426,Off-Premise,,364559,,,,False,False,True
BP,6600 S STONY ISLAND AVE,CHICAGO,IL,60637,Off-Premise,,364559,,,,False,False,True
AMOCO,4015 183RD ST,COUNTRY CLUB HILLS,IL,60478,Off-Premise,,364559,,,,False,False,True
CALUMET PARK SHELL,1620 W 127TH ST,CALUMET PARK,IL,60827,Off-Premise,,364559,,,,False,False,True
BP,5946 W 26TH ST,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
ROSIES FOOD MART,5029 W 29TH ST,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
TONYS FOODS,4900 W 30TH ST,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
CITGO,715 W ROOSEVELT RD,MAYWOOD,IL,60153,Off-Premise,,364559,,,,False,False,True
ON THE RUN  2655869,440 N MANNHEIM RD,HILLSIDE,IL,60162,Off-Premise,,364559,,,,False,False,True
SPEED MART,14301 WOOD ST,DIXMOOR,IL,60426,Off-Premise,,364559,,,,False,False,True
AMSTAR,12 HILL AVE,AURORA,IL,60505,Off-Premise,,364559,,,,False,False,True
BP     2079,6702 S PULASKI RD,CHICAGO,IL,60629,Off-Premise,,364559,,,,False,False,True
FALCON FUEL,18280 CRAWFORD AVE,COUNTRY CLUB HILLS,IL,60478,Off-Premise,,364559,,,,False,False,True
LILLYS SUPERMARKET,9863 S EWING AVE,CHICAGO,IL,60617,Off-Premise,,364559,,,,False,False,True
BP,5756 W OGDEN AVE,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
VENICE FOOD MART,420 BROADWAY,VENICE,IL,62090,Off-Premise,,364559,,,,False,False,True
CITGO,1530 W 111TH ST,CHICAGO,IL,60643,Off-Premise,,364559,,,,False,False,True
MOBIL,1000 W LAKE ST,MELROSE PARK,IL,60160,Off-Premise,,364559,,,,False,False,True
12TH ST BP,5737 W ROOSEVELT RD,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
MARATHON,2584 S BLUE ISLAND AVE,CHICAGO,IL,60608,Off-Premise,,364559,,,,False,False,True
GOLO,264 TORRENCE AVE,CALUMET CITY,IL,60409,Off-Premise,,364559,,,,False,False,True
APPLE PANTRY,5835 W FULLERTON AVE,CHICAGO,IL,60639,Off-Premise,,364559,,,,False,False,True
STEVES MINI MART,2210 E STATE ST,CHICAGO,IL,60633,Off-Premise,,364559,,,,False,False,True
MARATHON,151 W SIBLEY BLVD,SOUTH HOLLAND,IL,60473,Off-Premise,,364559,,,,False,False,True
QUICK MART,8301 S KEDZIE AVE,CHICAGO,IL,60652,Off-Premise,,364559,,,,False,False,True
SMITTYS SWEET SHOP,700 CANAL ST,LOVEJOY,IL,62059,Off-Premise,,364559,,,,False,False,True
MOBIL,5701 W FULLERTON AVE,CHICAGO,IL,60639,Off-Premise,,364559,,,,False,False,True
GAS DEPOT,15 E SIBLEY BLVD,SOUTH HOLLAND,IL,60473,Off-Premise,,364559,,,,False,False,True
SIBLEY GAS & MINI MART,1650 SIBLEY BLVD,CALUMET CITY,IL,60409,Off-Premise,,364559,,,,False,False,True
CIRCLE K  4706767,4755 VOLLMER RD,MATTESON,IL,60443,Off-Premise,,364559,,,,False,False,True
CLARK,409 N 9TH AVE,MAYWOOD,IL,60153,Off-Premise,,364559,,,,False,False,True
BP CALUMET,1812 SIBLEY BLVD,CALUMET CITY,IL,60409,Off-Premise,,364559,,,,False,False,True
CITGO,15401 COTTAGE GROVE AVE,DOLTON,IL,60419,Off-Premise,,364559,,,,False,False,True
NUMBER ONE STOP MINI MART,1015 10TH ST,NORTH CHICAGO,IL,60064,Off-Premise,,364559,,,,False,False,True
DOLTON EXPRESS CITGO,44 E SIBLEY BLVD,DOLTON,IL,60419,Off-Premise,,364559,,,,False,False,True
SAN PEDRO,2258 S CALIFORNIA AVE,CHICAGO,IL,60608,Off-Premise,,364559,,,,False,False,True
ROAD RANGER      187,3401 S CALIFORNIA AVE,CHICAGO,IL,60608,Off-Premise,,364559,,,,False,False,True
CHAZ MINI MART & GAS,3645 W 79TH ST,CHICAGO,IL,60652,Off-Premise,,364559,,,,False,False,True
BP,905 W ROOSEVELT RD,MAYWOOD,IL,60153,Off-Premise,,364559,,,,False,False,True
ROUTE 203 FOOD MART,1951 COLLINSVILLE RD,EAST SAINT LOUIS,IL,62201,Off-Premise,,364559,,,,False,False,True
CENTRAL FOOD MARKET        2,2446 S CENTRAL AVE,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
GULF,334 COLLINS ST,JOLIET,IL,60432,Off-Premise,,364559,,,,False,False,True
KWIK MART,3500 W 63RD ST,CHICAGO,IL,60629,Off-Premise,,364559,,,,False,False,True
BEN GAMOOM CITGO,9906 S VINCENNES AVE,CHICAGO,IL,60643,Off-Premise,,364559,,,,False,False,True
MOBIL,1100 BELVIDERE RD,WAUKEGAN,IL,60085,Off-Premise,,364559,,,,False,False,True
SHELL,5559 W ROOSEVELT RD,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
EXPRESS FOOD MARKET,4458 S CALIFORNIA AVE,CHICAGO,IL,60632,Off-Premise,,364559,,,,False,False,True
MARATHON   104299,3541 S CALIFORNIA AVE,CHICAGO,IL,60632,Off-Premise,,364559,,,,False,False,True
GRAND MOBIL,3601 W GRAND AVE,CHICAGO,IL,60651,Off-Premise,,364559,,,,False,False,True
CITGO,1343 S LEWIS AVE,WAUKEGAN,IL,60085,Off-Premise,,364559,,,,False,False,True
LA FERIA GROCERIES,9704 S COMMERCIAL AVE,CHICAGO,IL,60617,Off-Premise,,364559,,,,False,False,True
BP,3935 S ARCHER AVE,CHICAGO,IL,60632,Off-Premise,,364559,,,,False,False,True
TASTY SPOT FOOD & GRILL,1508 E 67TH ST,CHICAGO,IL,60637,Off-Premise,,364559,,,,False,False,True
EXXON,1421 E SIBLEY BLVD,DOLTON,IL,60419,Off-Premise,,364559,,,,False,False,True
EL PORVENIR SUPER,3018 S LARAMIE AVE,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
SHELL,4658 S CALIFORNIA AVE,CHICAGO,IL,60632,Off-Premise,,364559,,,,False,False,True
SHELL,3642 W 59TH ST,CHICAGO,IL,60629,Off-Premise,,364559,,,,False,False,True
MOBIL MART,4401 W FULLERTON AVE,CHICAGO,IL,60639,Off-Premise,,364559,,,,False,False,True
THORNTONS      340,400 COLLINS ST,JOLIET,IL,60432,Off-Premise,,364559,,,,False,False,True
MARATHON,4900 W FULLERTON AVE,CHICAGO,IL,60639,Off-Premise,,364559,,,,False,False,True
WASSCO FOOD & LIQUOR,77 W 159TH ST,HARVEY,IL,60426,Off-Premise,,364559,,,,False,False,True
BP,342 E 35TH ST,CHICAGO,IL,60616,Off-Premise,,364559,,,,False,False,True
BP,4444 W FULLERTON AVE,CHICAGO,IL,60639,Off-Premise,,364559,,,,False,False,True
MARATHON,503 MANNHEIM RD,BELLWOOD,IL,60104,Off-Premise,,364559,,,,False,False,True
KING GAS,5122 W 31ST ST,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
BP,667 E SIBLEY BLVD,DOLTON,IL,60419,Off-Premise,,364559,,,,False,False,True
SUPERMERCADO MI BARRIO,4359 S CAMPBELL AVE,CHICAGO,IL,60632,Off-Premise,,364559,,,,False,False,True
FOOD MART BP,500 MANNHEIM RD,BELLWOOD,IL,60104,Off-Premise,,364559,,,,False,False,True
CHICAGO CENTRAL PARK FOOD MART,3608 W CHICAGO AVE,CHICAGO,IL,60651,Off-Premise,,364559,,,,False,False,True
DOLTON SHELL,1445 E SIBLEY BLVD,DOLTON,IL,60419,Off-Premise,,364559,,,,False,False,True
GULF,123 E 51ST ST,CHICAGO,IL,60615,Off-Premise,,364559,,,,False,False,True
CITGO,1116 E NEW YORK ST,AURORA,IL,60505,Off-Premise,,364559,,,,False,False,True
CLARK,545 MANNHEIM RD,BELLWOOD,IL,60104,Off-Premise,,364559,,,,False,False,True
JJS FOOD & LIQUOR,703 BELLWOOD AVE,BELLWOOD,IL,60104,Off-Premise,,364559,,,,False,False,True
BRONZEVILLE CONVENIENCE MART,450 E 43RD ST,CHICAGO,IL,60653,Off-Premise,,364559,,,,False,False,True
EXXON,1550 GLEN ROCK AVE,WAUKEGAN,IL,60085,Off-Premise,,364559,,,,False,False,True
BP,6701 S JEFFERY BLVD,CHICAGO,IL,60649,Off-Premise,,364559,,,,False,False,True
BP,4300 S STATE ST,CHICAGO,IL,60609,Off-Premise,,364559,,,,False,False,True
PEOPLES MARKET,901 8TH ST,WAUKEGAN,IL,60085,Off-Premise,,364559,,,,False,False,True
MOBIL,601 S 5TH AVE,MAYWOOD,IL,60153,Off-Premise,,364559,,,,False,False,True
EL PORVENIR,2336 S LARAMIE AVE,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
KEDZIE FOOD MART,745 S KEDZIE AVE,CHICAGO,IL,60612,Off-Premise,,364559,,,,False,False,True
A S CITGO,14941 DIXIE HWY,HARVEY,IL,60426,Off-Premise,,364559,,,,False,False,True
SHELL,2001 N PULASKI RD,CHICAGO,IL,60639,Off-Premise,,364559,,,,False,False,True
BP,15857 HALSTED ST,HARVEY,IL,60426,Off-Premise,,364559,,,,False,False,True
CITGO CALUMET,2013 SIBLEY BLVD,CALUMET CITY,IL,60409,Off-Premise,,364559,,,,False,False,True
BP,1050 E NEW YORK ST,AURORA,IL,60505,Off-Premise,,364559,,,,False,False,True
SNAPPY CONVENIENCE CENTER      9,3150 S CICERO AVE,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
A1 STOP FOOD MART,1005 CLAIM ST,AURORA,IL,60505,Off-Premise,,364559,,,,False,False,True
BP,288 W 147TH ST,HARVEY,IL,60426,Off-Premise,,364559,,,,False,False,True
23 MARKET,2300 S CENTRAL AVE,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
44TH WHOLESALE,4351 S COTTAGE GROVE AVE,CHICAGO,IL,60653,Off-Premise,,364559,,,,False,False,True
MOBIL    13273,2074 SIBLEY BLVD,CALUMET CITY,IL,60409,Off-Premise,,364559,,,,False,False,True
BP,1234 SHERIDAN RD,NORTH CHICAGO,IL,60064,Off-Premise,,364559,,,,False,False,True
SUGARS PLUS,525 E 47TH ST,CHICAGO,IL,60653,Off-Premise,,364559,,,,False,False,True
ARTS FOOD & BEVERAGE,817 W ROOSEVELT RD,MAYWOOD,IL,60153,Off-Premise,,364559,,,,False,False,True
EL CASTILLO MARKET,3704 W 55TH ST,CHICAGO,IL,60632,Off-Premise,,364559,,,,False,False,True
CITGO,1053 W 103RD ST,CHICAGO,IL,60643,Off-Premise,,364559,,,,False,False,True
CONVENIENT FOOD MART       64,1039 25TH AVE,BELLWOOD,IL,60104,Off-Premise,,364559,,,,False,False,True
CITGO,7700 S KEDZIE AVE,CHICAGO,IL,60652,Off-Premise,,364559,,,,False,False,True
SAFEWAY FOOD MART,4025 W ARMITAGE AVE,CHICAGO,IL,60639,Off-Premise,,364559,,,,False,False,True
CITGO,8200 S KEDZIE AVE,CHICAGO,IL,60652,Off-Premise,,364559,,,,False,False,True
AMOCO,2013 N LARAMIE AVE,CHICAGO,IL,60639,Off-Premise,,364559,,,,False,False,True
DOUGLAS PARK DOLLAR & FOOD,1514 S KEDZIE AVE,CHICAGO,IL,60623,Off-Premise,,364559,,,,False,False,True
J J PEPPERS        5,7101 S KEDZIE AVE,CHICAGO,IL,60629,Off-Premise,,364559,,,,False,False,True
KING GAS STATION,5800 W CERMAK RD,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
BP,5201 W CERMAK RD,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
KHLOE MINI MART,5927 W GRAND AVE,CHICAGO,IL,60639,Off-Premise,,364559,,,,False,False,True
THE PRIDE      711,3100 S CICERO AVE,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
D ONE STOP,5400 BUNKUM RD,EAST SAINT LOUIS,IL,62204,Off-Premise,,364559,,,,False,False,True
A & R FOOD MART,5952 W GRAND AVE,CHICAGO,IL,60639,Off-Premise,,364559,,,,False,False,True
SUPER FUEL,1201 N CENTRAL AVE,CHICAGO,IL,60651,Off-Premise,,364559,,,,False,False,True
SHELL,3608 S KEDZIE AVE,CHICAGO,IL,60632,Off-Premise,,364559,,,,False,False,True
THORNTONS      322,3450 S CALIFORNIA AVE,CHICAGO,IL,60632,Off-Premise,,364559,,,,False,False,True
CORNELL DOLLAR,1631 E 55TH ST,CHICAGO,IL,60615,Off-Premise,,364559,,,,False,False,True
KEDZIE MART,6655 S KEDZIE AVE,CHICAGO,IL,60629,Off-Premise,,364559,,,,False,False,True
IN & OUT FOOD MART,5431 S HALSTED ST,CHICAGO,IL,60609,Off-Premise,,364559,,,,False,False,True
7 ELEVEN    22896,6057 S KEDZIE AVE,CHICAGO,IL,60629,Off-Premise,,364559,,,,False,False,True
BP TO GO,1557 S CENTRAL AVE,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
SHELL,801 W GARFIELD BLVD,CHICAGO,IL,60621,Off-Premise,,364559,,,,False,False,True
HP,169 E 146TH ST,RIVERDALE,IL,60827,Off-Premise,,364559,,,,False,False,True
M & K POULTRY,2600 W 51ST ST,CHICAGO,IL,60632,Off-Premise,,364559,,,,False,False,True
THORNTONS        5,2229 S CICERO AVE,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
BP GAS     9561,10300 S TORRENCE AVE,CHICAGO,IL,60617,Off-Premise,,364559,,,,False,False,True
KWIK MART,169 W 144TH ST,RIVERDALE,IL,60827,Off-Premise,,364559,,,,False,False,True
CIRCLE K  2655779,1008 E SIBLEY BLVD,DOLTON,IL,60419,Off-Premise,,364559,,,,False,False,True
CITGO,6700 S COTTAGE GROVE AVE,CHICAGO,IL,60637,Off-Premise,,364559,,,,False,False,True
BP,437 E PERSHING RD,CHICAGO,IL,60653,Off-Premise,,364559,,,,False,False,True
ADAMS FOOD MART,6810 S STONY ISLAND AVE,CHICAGO,IL,60649,Off-Premise,,364559,,,,False,False,True
RAINBOW FOODS,1355 W OBAMA DR,CALUMET PARK,IL,60827,Off-Premise,,364559,,,,False,False,True
SHELL,5230 S WESTERN AVE,CHICAGO,IL,60609,Off-Premise,,364559,,,,False,False,True
FULLER BP,13501 S KEDZIE AVE,ROBBINS,IL,60472,Off-Premise,,364559,,,,False,False,True
DOLTON CITGO,14209 LINCOLN AVE,DOLTON,IL,60419,Off-Premise,,364559,,,,False,False,True
CITGO,14433 LINCOLN AVE,DOLTON,IL,60419,Off-Premise,,364559,,,,False,False,True
GIBSONS,15221 HALSTED ST,HARVEY,IL,60426,Off-Premise,,364559,,,,False,False,True
MOBIL,359 W 144TH ST,RIVERDALE,IL,60827,Off-Premise,,364559,,,,False,False,True
22ND FOOD MART,3150 W CERMAK RD,CHICAGO,IL,60623,Off-Premise,,364559,,,,False,False,True
EXCLUSION FOOD MART,1000 N HAMLIN AVE,CHICAGO,IL,60651,Off-Premise,,364559,,,,False,False,True
EXXON,3202 W CERMAK RD,CHICAGO,IL,60623,Off-Premise,,364559,,,,False,False,True
FALCON FUEL,2801 W 71ST S,CHICAGO,IL,60629,Off-Premise,,364559,,,,False,False,True
LANGLEY CITGO,11101 S LANGLEY AVE,CHICAGO,IL,60628,Off-Premise,,364559,,,,False,False,True
JIMMYS FOOD,4456 S HERMITAGE AVE,CHICAGO,IL,60609,Off-Premise,,364559,,,,False,False,True
CITGO,5035 S WESTERN BLVD,CHICAGO,IL,60609,Off-Premise,,364559,,,,False,False,True
EL SUR FOODS,4500 S WOOD ST,CHICAGO,IL,60609,Off-Premise,,364559,,,,False,False,True
MIDTOWN FOODS,3855 W DIVISION ST,CHICAGO,IL,60651,Off-Premise,,364559,,,,False,False,True
SUPER SAVE,48 E GARFIELD BLVD,CHICAGO,IL,60615,Off-Premise,,364559,,,,False,False,True
DIXIE FOOD MART,15901 DIXIE HWY,HARVEY,IL,60428,Off-Premise,,364559,,,,False,False,True
4 GUYS SHOP,4820 W NORTH AVE,CHICAGO,IL,60639,Off-Premise,,364559,,,,False,False,True
95TH MART CITGO,2863 E 95TH ST,CHICAGO,IL,60617,Off-Premise,,364559,,,,False,False,True
SHELL,1701 HARRISON ST,MAYWOOD,IL,60153,Off-Premise,,364559,,,,False,False,True
NEKAS MINI MART,2625 W 79TH ST,CHICAGO,IL,60652,Off-Premise,,364559,,,,False,False,True
M & S FOOD MARKET,5615 W MADISON ST,CHICAGO,IL,60644,Off-Premise,,364559,,,,False,False,True
MARATHON,3000 W 63RD ST,CHICAGO,IL,60629,Off-Premise,,364559,,,,False,False,True
PLAZA FOOD MART & LIQUOR,3459 W OGDEN AVE,CHICAGO,IL,60623,Off-Premise,,364559,,,,False,False,True
LARAMIE SERVICE,5147 W ROOSEVELT RD,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
CONVENIENT FOOD & LIQUOR      45,3219 SAINT CHARLES RD,BELLWOOD,IL,60104,Off-Premise,,364559,,,,False,False,True
CITGO,1336 W 127TH ST,CALUMET PARK,IL,60827,Off-Premise,,364559,,,,False,False,True
BSS MINI MART,1958 W 47TH ST,CHICAGO,IL,60609,Off-Premise,,364559,,,,False,False,True
BP,4443 S ASHLAND AVE,CHICAGO,IL,60609,Off-Premise,,364559,,,,False,False,True
QUICK STOP SHOP & GO IN,15401 CENTER AVE,HARVEY,IL,60426,Off-Premise,,364559,,,,False,False,True
INTERNATIONAL SUPERMARKET,4556 S ASHLAND AVE,CHICAGO,IL,60609,Off-Premise,,364559,,,,False,False,True
BROTHERS MINI MART,5606 W DIVISION ST,CHICAGO,IL,60651,Off-Premise,,364559,,,,False,False,True
F & D GROCERY,1447 S 50TH AVE,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
CITGO,8258 S WESTERN AVE,CHICAGO,IL,60620,Off-Premise,,364559,,,,False,False,True
EZ MARKET,6421 S KING DR,CHICAGO,IL,60637,Off-Premise,,364559,,,,False,False,True
CLARK,2 E 159TH ST,HARVEY,IL,60426,Off-Premise,,364559,,,,False,False,True
ONE STOP FASHION,3743 W CHICAGO AVE,CHICAGO,IL,60651,Off-Premise,,364559,,,,False,False,True
GO LO,2340 S 52ND ST,CHICAGO,IL,60660,Off-Premise,,364559,,,,False,False,True
EASY EXPRESS FOOD,14620 HALSTED ST,HARVEY,IL,60426,Off-Premise,,364559,,,,False,False,True
SHELL,7001 S STONY ISLAND AVE,CHICAGO,IL,60649,Off-Premise,,364559,,,,False,False,True
MOBIL,2418 SAINT CHARLES RD,BELLWOOD,IL,60104,Off-Premise,,364559,,,,False,False,True
POPS CONVENIENCE        6,1601 KINGSHIGHWAY,EAST SAINT LOUIS,IL,62204,Off-Premise,,364559,,,,False,False,True
MOBIL,3940 W WASHINGTON BLVD,CHICAGO,IL,60624,Off-Premise,,364559,,,,False,False,True
MOBIL,6700 S JEFFERY BLVD,CHICAGO,IL,60649,Off-Premise,,364559,,,,False,False,True
ADAMS FOOD MART PLUS,1339 S HOMAN AVE,CHICAGO,IL,60623,Off-Premise,,364559,,,,False,False,True
MARATHON     4104,2800 W 55TH ST,CHICAGO,IL,60632,Off-Premise,,364559,,,,False,False,True
SPEEDY CONVENIENT STORE,2801 W 63RD ST,CHICAGO,IL,60629,Off-Premise,,364559,,,,False,False,True
BP,1205 KINGSHIGHWAY,EAST SAINT LOUIS,IL,62204,Off-Premise,,364559,,,,False,False,True
SHELL,901 N PULASKI RD,CHICAGO,IL,60651,Off-Premise,,364559,,,,False,False,True
DA VILLAGE SHOP & GO,4710 CASEYVILLE AVE,EAST SAINT LOUIS,IL,62204,Off-Premise,,364559,,,,False,False,True
SPEEDY CONVENIENCE,5000 S ASHLAND AVE,CHICAGO,IL,60609,Off-Premise,,364559,,,,False,False,True
CLARK,7858 S WESTERN AVE,CHICAGO,IL,60620,Off-Premise,,364559,,,,False,False,True
EIGHTY THIRD STREET MINI MART,8357 S BUFFALO AVE,CHICAGO,IL,60617,Off-Premise,,364559,,,,False,False,True
24 7 EXPRESS MART,5101 S ASHLAND AVE,CHICAGO,IL,60609,Off-Premise,,364559,,,,False,False,True
BIG STAR,5000 W 16TH ST,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
TASTY CHICKEN & FISH,1120 W 95TH ST,CHICAGO,IL,60643,Off-Premise,,364559,,,,False,False,True
AMSTAR,13800 S HALSTED ST,RIVERDALE,IL,60827,Off-Premise,,364559,,,,False,False,True
SANCHEZ FOOD MART,2824 W 59TH ST,CHICAGO,IL,60629,Off-Premise,,364559,,,,False,False,True
MOBIL,1306 S CICERO AVE,CICERO,IL,60804,Off-Premise,,364559,,,,False,False,True
CITGO,2800 W 63RD ST,CHICAGO,IL,60629,Off-Premise,,364559,,,,False,False,True
